school,school_id,certExpirationDate,position,trainerOneFullName,trainerTwoFullName,employeeHash,observedDate
GREGORY,609954,12/13/2022,School Security Officer,,,1b186ff0eebb287cfccb051d9718c33ef4a5c5ce92c9445d18a98eb2401b490d,2023-07-21
GRESHAM,609955,04/24/2023,Parent Advocate,,,e1e083109c62f0e83140d9769d39b9f5b3f12841aa6b5c255ac68b792c41b3da,2023-07-21
GRESHAM,609955,07/15/2022,School Security Officer,,,24f4bffbff03e5b0cd003b0307f3336142fbfaedbecb860c5a367ecc32e53fd0,2023-07-21
GRESHAM,609955,12/13/2022,School Security Officer,,,6035e1c57f4d683e3313356d45b330aed3e9cc96eee6ec38c27126e12347d6f9,2023-07-21
GRESHAM,609955,In Progress,School Community Representive,,,98444e20ce6d50f3e2987fdf9e80c432e48becc795b9071b776fef75a4426950,2023-07-21
GRESHAM,609955,07/13/2022,School Security Officer,,,cd5925a02168db04917b8e9448f39ac5937a875c2418433d8dcc2ee75dd723ae,2023-07-21
GRIMES,609956,06/15/2022,School Security Officer,,,750dfe547663f5d39ce6ce7eca87d82aa90747ba7fdbc6352fcbf0631f34e354,2023-07-21
GRIMES,609956,05/18/2023,Special Ed Classroom Assist,,,5f53fa494715aa40a7e46f19fa764c7e3c0c2510c6c0cdba9a31678d007a172e,2023-07-21
GRIMES,609956,06/15/2022,School Security Officer,,,d8a8a59b97360736bf55dbdb5f0fafb34b9377950db40aecaa965e0f647e386c,2023-07-21
GRISSOM,609944,06/20/2023,School Security Officer,,,2c1a08ef75dc5ef72ba93ba0dd7a58b6fa1c9da6124e90222ab0c61093959e65,2023-07-21
GRISSOM,609944,In Progress,Instructor Assistant,,,e4f7ee0d1480f74351a185e70ffebca0b6e3af7d2babd6bdc71ed928c132de25,2023-07-21
GUNSAULUS,609958,In Progress,Assistant Principal,,,25bc0cb2db094459ec47f74aa20e709fd486be97924559cabd5929dba6ff0322,2023-07-21
GUNSAULUS,609958,06/22/2023,School Security Officer,,,a9b0b8cbffff348fa25b93b5507d310b481e424f91b898882f402c4975a9dc46,2023-07-21
HAINES,609959,06/28/2023,School Security Officer,,,921230a6fa09b2a213bc6551c43882ee9f352edc42780f4fb278fe9d21b7d0b7,2023-07-21
HAINES,609959,05/31/2023,Special Education Teacher,,,fc2e8fb490819cb59b9eb816b4d98b4372e61fab2d67f2080af12e8b06ccf5a2,2023-07-21
HALE,609960,In Progress,School Security Officer,,,d3d06059b55fe2861c6d18f0c50799d5aacbe8edfd2a6e7fea4eaff995f975d7,2023-07-21
HALE,609960,In Progress,School Counselor,,,9eec32c7e949dd490ca787fc2129ff5fbac7adf6aa78adebd8a59b4268536bb4,2023-07-21
HALE,609960,In Progress,School Culture Coordinator,,,8128a76eb53c76b47155c042f7770414277871691cc1c23a9e2d6728c00c510f,2023-07-21
HALE,609960,07/11/2022,School Security Officer,,,1724049df1b8073617fa1096cf40c8f340b7465269d45df409bed7208ebef511,2023-07-21
HALEY,609808,06/15/2023,School Security Officer,,,feed130e1c8fcc4a0e3205539a6c1f6ff933f1e4ee98b42c09118d4021bf8c37,2023-07-21
HALEY,609808,In Progress,Special Ed Classroom Assist,,,4a2ecc6ae1c9a914b8c4375e3ed1ee01f5a234834999b4e4088d9800ba05f13a,2023-07-21
HALEY,609808,06/20/2023,Senior Security Officer,,,7582ef0e3d7dd032cebee1caffd3e9d09b977d8969e343b7290700aacb523ee1,2023-07-21
HAMILTON,609963,06/29/2023,Assistant Principal,,,86647e98efce238304614eea1c74689d896c9eab58575df36b228c4412202adb,2023-07-21
HAMILTON,609963,05/11/2023,School Counselor,,,0d3848bb18b5ec425ef82bff630e6f7c78ad25c2632d3ca02383d33184bd89c3,2023-07-21
HAMILTON,609963,06/13/2023,School Security Officer,,,ae4600d9dcab640a8b06d61352ebb9628d63b76ff4eac27335e5ea9b81aecd0e,2023-07-21
HAMLINE,609964,04/24/2023,Case Manager,,,32a7930a540e754ff5fc0ec4a1ccc24c172d79fa922b621fc5316663581956ce,2023-07-21
HAMLINE,609964,08/03/2022,Senior Security Officer,,,11d7119c59d77026acab37f60403197a096c08ec2d7c552bcb53b752904d41ff,2023-07-21
HAMLINE,609964,06/14/2023,School Security Officer,,,f01102b5a30240a6dbb280ed6db875f0e8c9ae320a1bbbf7825503037f540408,2023-07-21
HAMLINE,609964,06/14/2023,School Security Officer,,,81104256930ff64062c298c34575c0f970ce39399af8743b8e22f28c678d72de,2023-07-21
HAMMOND,609966,06/20/2023,School Security Officer,,,0bce680ff41986b1d17196a3236919795f41a2038640f03f47db1c7868008fc0,2023-07-21
HAMMOND,609966,05/18/2023,Special Ed Classroom Assist,,,69b106ee3aae6061a2baf915a062f0f9bfdaff9f5e9db9c6af8e0b6dd530fbae,2023-07-21
HAMPTON,609807,06/17/2022,School Security Officer,,,efabd0978efdadfaa948283f9701d4879b915aabab283591dabb997eca6fdceb,2023-07-21
HAMPTON,609807,06/15/2023,School Security Officer,,,f3bfc9b2bcb5d8105bb12a6c31f59bbc5e4c0557d43c72551a2ddf32f24cab4c,2023-07-21
HAMPTON,609807,In Progress,Special Ed Classroom Assist,,,3d3b6cb5c772f719a31a16a3c617295589b1399682ea9b75964db0393d548076,2023-07-21
HAMPTON,609807,In Progress,Community Relations Rep,,,45d0cba9825f54f482b7d7817ea12878747ae57a584b16ec93c98a7bc3fb2fdf,2023-07-21
HAMPTON,609807,In Progress,School Counselor,,,6c75da0a66f81faf0de2bc9c632766e4f370c43d744253025706edd719b0172e,2023-07-21
HANCOCK HS,609694,05/25/2023,Youth Intervention Specialist,,,13612477a581ef64ad8c70791dfc19efad80971ed833ecf6770c63d972ba5e2c,2023-07-21
HANCOCK HS,609694,06/26/2023,School Security Officer,,,9e2c5fc32fcb564c7640d61c95ddcbf1fac95077928df0e13e8bbc68138f07cb,2023-07-21
HANCOCK HS,609694,06/21/2023,School Security Officer,,,31e5f7ad0bb3795ae1027995ad6004482ed69906b14cdffa041a07b77b6421f4,2023-07-21
HANCOCK HS,609694,06/12/2023,School Security Officer,,,4374197b215451eb3deef192bd9e170861dbf4c95118a90c8a6071727c66be76,2023-07-21
HANCOCK HS,609694,07/07/2023,Case Manager,,,9bf03d9c3e328b3110632ad078fa347cbb39e5c7758e21a808a989bcccf45dad,2023-07-21
HANCOCK HS,609694,06/20/2023,School Security Officer,,,640f5d581c5828023a3f32f54f96250e3b68336564a7639124b98243c61f8117,2023-07-21
HANCOCK HS,609694,01/30/2023,School Security Officer,,,64a3901c417693c4c918bf72b64e1962e1d7e9bde3ed003a6b0e06ab80772222,2023-07-21
HANSON PARK,610068,02/27/2023,Special Education Teacher,,,c3016e619ae9ef7e2d5fd7b443f31dbab2f04e261c431e13f7749ae1e95903cf,2023-07-21
HANSON PARK,610068,03/13/2023,Special Ed Classroom Assist,,,23b6db3733293c191620c6f52c87d9ea9063386e32a40fb06e8dff4c1723e119,2023-07-21
HANSON PARK,610068,07/11/2022,School Security Officer,,,7c3d7b06f9710198d9676a63085a342183cfbd57e15e02622bce2b2993918532,2023-07-21
HANSON PARK,610068,03/13/2023,Special Ed Classroom Assist,,,6951095e4979ba9dd932e9b4491bb60f122c5fa16e9472916c2a3629c1affbc9,2023-07-21
HANSON PARK,610068,06/15/2022,School Security Officer,,,c2ea77da4a355365a707863f160e7c583c247d826a58379b6d4cf55824fa043c,2023-07-21
